Date,DayOfWeek,FoodItem,Category,Quantity,PricePerItem,TotalSales,CustomerType,Weather,SpecialEvent
2024-07-15,Monday,Tea,Drink,3,9.22,27.66,Regular,Sunny,Weekend Special
2024-04-22,Monday,Burger,Main Course,2,20.54,41.08,New,Cold,None
2024-12-17,Tuesday,Tacos,Main Course,4,28.79,115.16,New,Cloudy,None
2024-11-14,Thursday,Ice Cream,Dessert,10,18.11,181.1,Regular,Windy,None
2024-04-30,Tuesday,Pizza,Main Course,5,25.04,125.2,Occasional,Windy,None
2024-05-08,Wednesday,Tacos,Main Course,3,19.41,58.23,Regular,Cloudy,None
2024-10-22,Tuesday,Sushi,Main Course,5,7.87,39.35,Regular,Rainy,Holiday
2024-06-01,Saturday,Coffee,Drink,9,17.66,158.94,Regular,Sunny,None
2024-10-13,Sunday,Burger,Main Course,3,18.18,54.54,Regular,Cloudy,None
2024-04-13,Saturday,Burger,Main Course,3,22.03,66.09,New,Cloudy,Holiday
2025-03-02,Sunday,Pizza,Main Course,8,14.02,112.16,Regular,Cold,None
2024-08-27,Tuesday,Sushi,Main Course,9,17.46,157.14,Regular,Cloudy,None
2025-01-16,Thursday,Sushi,Main Course,7,15.38,107.66,Occasional,Cold,None
2025-03-01,Saturday,Burger,Main Course,2,13.89,27.78,Regular,Cloudy,None
2024-07-22,Monday,Sushi,Main Course,5,9.27,46.35,Regular,Cloudy,None
2024-10-24,Thursday,Ice Cream,Dessert,9,27.71,249.39,Regular,Cloudy,None
2024-12-03,Tuesday,Salad,Appetizer,4,5.33,21.32,Occasional,Windy,Discount Day
2024-06-06,Thursday,Pasta,Main Course,4,22.22,88.88,Regular,Windy,Holiday
2025-01-04,Saturday,Burger,Main Course,7,6.22,43.54,Regular,Cold,None
2024-11-27,Wednesday,Tea,Drink,3,10.73,32.19,Regular,Sunny,None
2024-10-06,Sunday,Coffee,Drink,6,17.5,105.0,Regular,Cloudy,None
2024-04-16,Tuesday,Pizza,Main Course,6,6.11,36.66,Regular,Stormy,None
2024-09-10,Tuesday,Ice Cream,Dessert,3,5.69,17.07,Regular,Sunny,None
2025-01-13,Monday,Burger,Main Course,2,26.21,52.42,Regular,Cloudy,Holiday
2025-01-12,Sunday,Pasta,Main Course,4,10.67,42.68,Regular,Windy,None
2024-04-05,Friday,Burger,Main Course,5,19.38,96.9,Occasional,Stormy,None
2025-02-08,Saturday,Coffee,Drink,3,19.83,59.49,Regular,Windy,Discount Day
2024-10-09,Wednesday,Steak,Main Course,6,25.26,151.56,Regular,Rainy,Festival
2024-04-04,Thursday,Ice Cream,Dessert,2,12.06,24.12,Regular,Sunny,Weekend Special
2024-12-17,Tuesday,Ice Cream,Dessert,6,25.76,154.56,Regular,Cloudy,Festival
2024-11-25,Monday,Sushi,Main Course,3,12.48,37.44,Occasional,Rainy,None
2024-07-09,Tuesday,Pasta,Main Course,7,8.26,57.82,New,Windy,Weekend Special
2024-05-14,Tuesday,Salad,Appetizer,2,9.45,18.9,New,Stormy,Holiday
2024-12-07,Saturday,Salad,Appetizer,7,22.71,158.97,Regular,Rainy,Festival
2025-02-25,Tuesday,Sushi,Main Course,5,9.78,48.9,Regular,Cloudy,Festival
2025-02-24,Monday,Sushi,Main Course,10,27.42,274.2,New,Rainy,None
2024-08-29,Thursday,Tacos,Main Course,6,16.91,101.46,Regular,Stormy,Holiday
2024-10-25,Friday,Sushi,Main Course,4,27.36,109.44,Occasional,Cloudy,None
2024-10-14,Monday,Pasta,Main Course,10,27.89,278.9,Regular,Rainy,None
2024-09-09,Monday,Coffee,Drink,1,21.02,21.02,Regular,Stormy,None
2024-06-17,Monday,Tacos,Main Course,1,20.66,20.66,New,Windy,None
2024-09-29,Sunday,Tea,Drink,2,15.47,30.94,Regular,Rainy,None
2025-01-10,Friday,Pasta,Main Course,5,26.97,134.85,Regular,Cloudy,Holiday
2024-06-08,Saturday,Pasta,Main Course,3,14.15,42.45,New,Sunny,None
2024-08-29,Thursday,Tea,Drink,4,6.33,25.32,New,Cloudy,Discount Day
2024-07-11,Thursday,Burger,Main Course,2,21.97,43.94,Regular,Rainy,None
2024-05-06,Monday,Pizza,Main Course,8,9.61,76.88,Regular,Cold,Weekend Special
2025-02-21,Friday,Sushi,Main Course,8,29.0,232.0,Regular,Windy,Discount Day
2024-08-26,Monday,Burger,Main Course,1,20.85,20.85,New,Rainy,Weekend Special
2024-11-12,Tuesday,Salad,Appetizer,4,29.47,117.88,New,Cloudy,None
2024-08-12,Monday,Sushi,Main Course,3,8.95,26.85,New,Rainy,Festival
2024-05-30,Thursday,Steak,Main Course,10,15.43,154.3,Regular,Cloudy,None
2025-02-07,Friday,Ice Cream,Dessert,2,29.57,59.14,Regular,Windy,None
2024-06-17,Monday,Pasta,Main Course,3,15.78,47.34,Occasional,Cloudy,None
2025-03-12,Wednesday,Salad,Appetizer,7,13.11,91.77,Regular,Rainy,None
2024-06-22,Saturday,Tea,Drink,1,19.37,19.37,New,Cloudy,None
2025-02-26,Wednesday,Sushi,Main Course,8,15.16,121.28,Occasional,Cloudy,None
2024-12-11,Wednesday,Pasta,Main Course,8,17.58,140.64,Regular,Cloudy,Holiday
2025-02-16,Sunday,Steak,Main Course,5,21.47,107.35,Regular,Cold,None
2024-09-18,Wednesday,Salad,Appetizer,2,15.01,30.02,Regular,Rainy,Holiday
2024-11-27,Wednesday,Burger,Main Course,7,16.07,112.49,Regular,Cold,Weekend Special
2024-08-17,Saturday,Salad,Appetizer,10,9.91,99.1,Occasional,Cloudy,None
2024-09-13,Friday,Tea,Drink,1,11.93,11.93,Occasional,Cloudy,Holiday
2024-07-31,Wednesday,Tea,Drink,3,24.78,74.34,New,Rainy,None
2024-12-18,Wednesday,Coffee,Drink,4,13.36,53.44,Regular,Windy,None
2025-01-12,Sunday,Salad,Appetizer,4,5.49,21.96,Regular,Cold,None
2024-12-23,Monday,Salad,Appetizer,1,9.52,9.52,Regular,Cold,None
2024-08-13,Tuesday,Pasta,Main Course,3,12.33,36.99,Regular,Cold,None
2025-01-24,Friday,Tea,Drink,9,14.36,129.24,New,Stormy,None
2025-03-23,Sunday,Salad,Appetizer,4,13.67,54.68,Regular,Sunny,None
2024-03-30,Saturday,Pasta,Main Course,4,25.54,102.16,Regular,Sunny,None
2025-02-02,Sunday,Pizza,Main Course,6,28.68,172.08,Regular,Stormy,None
2024-10-29,Tuesday,Tea,Drink,5,20.85,104.25,New,Cold,None
2024-06-28,Friday,Sushi,Main Course,6,14.83,88.98,Regular,Windy,None
2025-01-01,Wednesday,Steak,Main Course,6,26.4,158.4,Regular,Rainy,None
2024-11-17,Sunday,Burger,Main Course,8,24.27,194.16,Regular,Sunny,Festival
2024-10-12,Saturday,Steak,Main Course,1,13.73,13.73,New,Cloudy,None
2024-09-15,Sunday,Tea,Drink,5,28.29,141.45,Occasional,Windy,Holiday
2025-01-03,Friday,Ice Cream,Dessert,2,13.33,26.66,Regular,Cold,None
2024-10-05,Saturday,Pizza,Main Course,7,15.81,110.67,Regular,Windy,None
2025-02-18,Tuesday,Pasta,Main Course,5,15.24,76.2,Regular,Stormy,None
2024-12-10,Tuesday,Tacos,Main Course,3,26.13,78.39,Regular,Cloudy,Festival
2024-07-08,Monday,Steak,Main Course,7,10.94,76.58,Regular,Sunny,None
2024-05-18,Saturday,Pizza,Main Course,6,6.04,36.24,Regular,Cold,None
2024-07-25,Thursday,Tacos,Main Course,9,25.22,226.98,New,Stormy,None
2025-02-02,Sunday,Ice Cream,Dessert,2,12.65,25.3,New,Cloudy,Discount Day
2025-02-03,Monday,Burger,Main Course,9,6.05,54.45,New,Sunny,None
2024-08-05,Monday,Pizza,Main Course,5,24.13,120.65,Regular,Sunny,Festival
2024-10-28,Monday,Salad,Appetizer,10,8.72,87.2,Occasional,Windy,None
2025-01-11,Saturday,Pizza,Main Course,9,19.85,178.65,Regular,Stormy,None
2024-05-30,Thursday,Tacos,Main Course,4,18.87,75.48,Regular,Windy,None
2024-04-25,Thursday,Coffee,Drink,6,7.21,43.26,Occasional,Cold,Weekend Special
2024-09-09,Monday,Tea,Drink,1,29.83,29.83,New,Cloudy,None
2025-03-09,Sunday,Steak,Main Course,7,23.97,167.79,New,Rainy,None
2024-03-27,Wednesday,Pasta,Main Course,9,5.86,52.74,Regular,Rainy,Holiday
2025-02-21,Friday,Pasta,Main Course,1,23.1,23.1,Occasional,Sunny,None
2024-12-17,Tuesday,Sushi,Main Course,8,8.86,70.88,Regular,Rainy,None
2025-01-15,Wednesday,Sushi,Main Course,1,16.65,16.65,Regular,Cloudy,Holiday
2025-01-29,Wednesday,Burger,Main Course,9,10.55,94.95,New,Windy,None
2024-06-16,Sunday,Coffee,Drink,10,19.6,196.0,Occasional,Cold,None
2025-01-10,Friday,Sushi,Main Course,6,29.42,176.52,New,Rainy,None
2024-07-15,Monday,Pizza,Main Course,5,14.69,73.45,Regular,Sunny,Weekend Special
2024-08-30,Friday,Tacos,Main Course,9,17.88,160.92,Regular,Cold,None
2024-06-03,Monday,Coffee,Drink,6,24.07,144.42,Occasional,Sunny,None
2024-04-17,Wednesday,Steak,Main Course,7,6.14,42.98,New,Cold,Festival
2025-03-12,Wednesday,Salad,Appetizer,5,11.22,56.1,New,Windy,None
2024-05-12,Sunday,Ice Cream,Dessert,4,19.71,78.84,Regular,Cloudy,None
2024-04-27,Saturday,Steak,Main Course,9,25.87,232.83,Regular,Cold,Holiday
2024-06-03,Monday,Salad,Appetizer,4,24.26,97.04,New,Stormy,Holiday
2024-10-04,Friday,Burger,Main Course,4,7.49,29.96,Regular,Windy,None
2024-11-06,Wednesday,Tea,Drink,3,25.99,77.97,Regular,Cold,None
2024-11-13,Wednesday,Pasta,Main Course,1,26.3,26.3,Regular,Cloudy,None
2024-03-31,Sunday,Steak,Main Course,5,13.43,67.15,Regular,Sunny,Discount Day
2024-04-11,Thursday,Sushi,Main Course,10,29.81,298.1,New,Cloudy,Holiday
2024-11-09,Saturday,Tea,Drink,10,27.96,279.6,Occasional,Windy,Festival
2024-10-30,Wednesday,Tacos,Main Course,8,10.92,87.36,New,Rainy,None
2024-12-16,Monday,Pizza,Main Course,7,10.36,72.52,Regular,Cold,None
2024-06-07,Friday,Salad,Appetizer,1,5.69,5.69,New,Cold,None
2024-09-18,Wednesday,Pasta,Main Course,10,12.68,126.8,Occasional,Sunny,None
2025-03-16,Sunday,Sushi,Main Course,2,15.94,31.88,New,Cloudy,None
2025-02-02,Sunday,Sushi,Main Course,7,23.86,167.02,Regular,Windy,None
2024-09-27,Friday,Salad,Appetizer,6,7.49,44.94,New,Stormy,None
2024-07-17,Wednesday,Steak,Main Course,3,16.31,48.93,Regular,Stormy,None
2024-05-29,Wednesday,Pasta,Main Course,3,11.25,33.75,Regular,Cold,None
2025-03-19,Wednesday,Tacos,Main Course,8,16.29,130.32,Occasional,Sunny,None
2024-08-19,Monday,Pizza,Main Course,6,17.97,107.82,New,Cold,None
2024-08-29,Thursday,Coffee,Drink,3,24.31,72.93,New,Sunny,None
2024-11-07,Thursday,Tacos,Main Course,7,15.78,110.46,New,Sunny,Festival
2024-06-27,Thursday,Salad,Appetizer,10,8.18,81.8,New,Cold,Holiday
2025-01-22,Wednesday,Ice Cream,Dessert,10,5.84,58.4,New,Rainy,None
2024-04-20,Saturday,Steak,Main Course,3,16.84,50.52,New,Windy,Festival
2024-08-26,Monday,Sushi,Main Course,5,12.57,62.85,Regular,Rainy,Holiday
2024-12-03,Tuesday,Sushi,Main Course,9,8.73,78.57,New,Stormy,None
2024-06-21,Friday,Pizza,Main Course,4,26.71,106.84,Regular,Sunny,None
2024-04-10,Wednesday,Burger,Main Course,4,28.58,114.32,Occasional,Sunny,Weekend Special
2024-09-26,Thursday,Burger,Main Course,3,14.51,43.53,Regular,Windy,Festival
2024-09-07,Saturday,Sushi,Main Course,2,20.11,40.22,Regular,Windy,None
2024-05-18,Saturday,Tacos,Main Course,2,5.61,11.22,Regular,Sunny,Festival
2024-07-31,Wednesday,Tea,Drink,2,25.77,51.54,Occasional,Windy,None
2024-06-18,Tuesday,Steak,Main Course,7,28.91,202.37,New,Rainy,Festival
2024-10-06,Sunday,Ice Cream,Dessert,7,19.0,133.0,New,Rainy,None
2024-10-11,Friday,Burger,Main Course,4,11.55,46.2,Regular,Rainy,Holiday
2024-05-02,Thursday,Coffee,Drink,2,7.77,15.54,Occasional,Windy,None
2024-05-05,Sunday,Sushi,Main Course,1,28.72,28.72,Regular,Sunny,None
2024-04-14,Sunday,Salad,Appetizer,3,12.87,38.61,Regular,Windy,None
2025-01-29,Wednesday,Sushi,Main Course,5,16.26,81.3,New,Stormy,None
2024-06-15,Saturday,Sushi,Main Course,1,25.17,25.17,Occasional,Stormy,None
2024-05-22,Wednesday,Coffee,Drink,8,18.16,145.28,Regular,Rainy,None
2025-01-27,Monday,Steak,Main Course,7,11.79,82.53,Regular,Rainy,None
2024-07-04,Thursday,Ice Cream,Dessert,10,11.72,117.2,Regular,Cloudy,None
2024-03-24,Sunday,Salad,Appetizer,4,26.45,105.8,Occasional,Cold,None
2024-12-04,Wednesday,Tea,Drink,10,28.03,280.3,New,Sunny,None
2025-02-04,Tuesday,Salad,Appetizer,4,20.21,80.84,New,Stormy,Holiday
2025-02-07,Friday,Tea,Drink,5,7.22,36.1,Occasional,Stormy,Discount Day
2025-02-26,Wednesday,Pizza,Main Course,1,25.84,25.84,Regular,Rainy,None
2024-07-09,Tuesday,Ice Cream,Dessert,6,10.84,65.04,Regular,Cloudy,None
2024-11-08,Friday,Steak,Main Course,8,28.14,225.12,Regular,Sunny,None
2025-01-03,Friday,Burger,Main Course,2,5.67,11.34,New,Stormy,None
2025-01-27,Monday,Sushi,Main Course,7,24.67,172.69,Regular,Rainy,None
2024-07-26,Friday,Tacos,Main Course,5,5.53,27.65,Regular,Cold,Discount Day
2024-10-23,Wednesday,Tacos,Main Course,8,19.99,159.92,Occasional,Stormy,Holiday
2025-02-26,Wednesday,Tea,Drink,9,19.77,177.93,New,Windy,None
2024-07-17,Wednesday,Burger,Main Course,4,15.13,60.52,Regular,Sunny,Weekend Special
2025-01-11,Saturday,Ice Cream,Dessert,8,5.1,40.8,Regular,Stormy,Weekend Special
2025-03-05,Wednesday,Salad,Appetizer,8,12.83,102.64,Occasional,Windy,None
2024-05-13,Monday,Salad,Appetizer,1,16.1,16.1,Regular,Sunny,None
2024-10-11,Friday,Tea,Drink,7,25.8,180.6,Occasional,Cold,None
2024-08-04,Sunday,Pasta,Main Course,2,11.7,23.4,Regular,Cold,None
2024-06-05,Wednesday,Tea,Drink,7,16.19,113.33,Regular,Rainy,None
2024-07-16,Tuesday,Coffee,Drink,5,21.59,107.95,New,Cloudy,Weekend Special
2024-07-17,Wednesday,Steak,Main Course,3,10.72,32.16,Occasional,Stormy,Holiday
2025-01-12,Sunday,Burger,Main Course,4,23.17,92.68,Regular,Sunny,Festival
2024-09-12,Thursday,Burger,Main Course,5,20.43,102.15,New,Windy,None
2025-01-01,Wednesday,Tacos,Main Course,6,10.36,62.16,Regular,Sunny,Discount Day
2024-09-29,Sunday,Tea,Drink,8,21.19,169.52,Regular,Sunny,Discount Day
2025-01-09,Thursday,Salad,Appetizer,10,26.73,267.3,New,Cloudy,Weekend Special
2024-08-03,Saturday,Sushi,Main Course,9,17.38,156.42,New,Rainy,Holiday
2024-04-26,Friday,Coffee,Drink,6,26.14,156.84,Regular,Cold,Discount Day
2024-07-21,Sunday,Salad,Appetizer,10,8.84,88.4,Regular,Stormy,None
2024-07-24,Wednesday,Pizza,Main Course,5,22.53,112.65,Occasional,Rainy,None
2025-01-20,Monday,Salad,Appetizer,2,27.36,54.72,Regular,Windy,None
2025-02-08,Saturday,Burger,Main Course,7,5.15,36.05,Regular,Cloudy,None
2025-01-16,Thursday,Salad,Appetizer,6,16.56,99.36,Regular,Cloudy,None
2024-05-27,Monday,Pasta,Main Course,6,5.61,33.66,New,Windy,None
2025-03-10,Monday,Salad,Appetizer,6,23.75,142.5,Regular,Stormy,None
2024-09-16,Monday,Tea,Drink,9,22.35,201.15,Regular,Sunny,Weekend Special
2024-05-22,Wednesday,Steak,Main Course,6,17.15,102.9,Occasional,Rainy,None
2024-03-24,Sunday,Salad,Appetizer,5,21.54,107.7,Regular,Sunny,Holiday
2024-12-24,Tuesday,Tacos,Main Course,7,28.84,201.88,New,Rainy,None
2025-01-06,Monday,Pasta,Main Course,10,25.84,258.4,New,Cold,None
2024-11-07,Thursday,Pasta,Main Course,7,29.62,207.34,Regular,Cloudy,None
2024-03-25,Monday,Pizza,Main Course,1,7.08,7.08,Regular,Sunny,None
2024-04-24,Wednesday,Tea,Drink,8,9.81,78.48,Regular,Cold,Discount Day
2024-07-07,Sunday,Tea,Drink,9,7.05,63.45,Occasional,Rainy,None
2024-04-01,Monday,Coffee,Drink,9,8.5,76.5,New,Windy,Festival
2024-07-07,Sunday,Tacos,Main Course,10,20.61,206.1,New,Cloudy,Discount Day
2025-02-10,Monday,Coffee,Drink,7,16.95,118.65,Regular,Rainy,None
2024-05-17,Friday,Sushi,Main Course,5,18.23,91.15,Regular,Stormy,Weekend Special
2024-04-22,Monday,Salad,Appetizer,7,26.4,184.8,Occasional,Cold,Holiday
2024-06-15,Saturday,Pizza,Main Course,10,8.46,84.6,Occasional,Windy,None
2024-12-31,Tuesday,Pasta,Main Course,1,15.27,15.27,New,Windy,Holiday
2024-07-22,Monday,Tacos,Main Course,5,8.04,40.2,Regular,Cloudy,None
2025-02-24,Monday,Salad,Appetizer,1,8.89,8.89,Regular,Sunny,None
2025-03-19,Wednesday,Tacos,Main Course,10,10.97,109.7,New,Cold,Weekend Special
2025-02-21,Friday,Tea,Drink,10,6.65,66.5,Occasional,Stormy,None
2025-02-02,Sunday,Salad,Appetizer,3,10.63,31.89,New,Sunny,Holiday
2024-07-12,Friday,Salad,Appetizer,3,29.44,88.32,Regular,Windy,None
2024-05-28,Tuesday,Tacos,Main Course,8,27.79,222.32,Regular,Windy,None
2024-08-08,Thursday,Tea,Drink,5,20.13,100.65,New,Cold,Festival
2024-06-29,Saturday,Pasta,Main Course,3,12.83,38.49,Occasional,Stormy,Holiday
2024-04-10,Wednesday,Sushi,Main Course,5,22.09,110.45,Regular,Rainy,Festival
2024-10-01,Tuesday,Tacos,Main Course,9,15.88,142.92,Regular,Sunny,None
2024-12-08,Sunday,Salad,Appetizer,4,6.16,24.64,Regular,Windy,Holiday
2024-09-10,Tuesday,Burger,Main Course,6,19.05,114.3,Regular,Cold,None
2024-06-01,Saturday,Steak,Main Course,10,21.87,218.7,New,Sunny,Holiday
2025-01-02,Thursday,Tacos,Main Course,3,24.5,73.5,New,Windy,None
2024-05-16,Thursday,Steak,Main Course,10,7.45,74.5,Regular,Cloudy,Holiday
2024-12-09,Monday,Tacos,Main Course,4,16.7,66.8,Regular,Rainy,Festival
2024-04-23,Tuesday,Tacos,Main Course,7,23.12,161.84,Regular,Rainy,None
2024-10-18,Friday,Sushi,Main Course,2,18.38,36.76,Regular,Windy,None
2024-05-08,Wednesday,Tea,Drink,10,19.19,191.9,Regular,Rainy,Holiday
2024-08-12,Monday,Tea,Drink,4,20.04,80.16,Regular,Stormy,Festival
2024-07-25,Thursday,Steak,Main Course,6,6.69,40.14,Occasional,Rainy,None
2024-10-04,Friday,Ice Cream,Dessert,5,22.05,110.25,Regular,Stormy,None
2024-03-27,Wednesday,Tacos,Main Course,8,5.3,42.4,New,Stormy,None
2025-02-11,Tuesday,Steak,Main Course,7,28.95,202.65,Regular,Stormy,None
2024-11-14,Thursday,Pasta,Main Course,6,28.7,172.2,Regular,Rainy,None
2024-05-07,Tuesday,Burger,Main Course,1,18.58,18.58,Regular,Rainy,None
2024-10-21,Monday,Coffee,Drink,3,19.45,58.35,Regular,Cold,Discount Day
2024-05-06,Monday,Coffee,Drink,3,17.78,53.34,Regular,Rainy,Holiday
2025-02-14,Friday,Burger,Main Course,8,22.07,176.56,New,Rainy,None
2024-09-16,Monday,Ice Cream,Dessert,4,22.91,91.64,Occasional,Cold,None
2024-04-24,Wednesday,Pasta,Main Course,3,5.07,15.21,Regular,Sunny,None
2024-06-01,Saturday,Burger,Main Course,9,12.37,111.33,New,Cold,Festival
2025-02-28,Friday,Pizza,Main Course,7,22.05,154.35,Regular,Windy,None
2025-02-08,Saturday,Salad,Appetizer,7,13.16,92.12,Regular,Cloudy,Holiday
2024-05-25,Saturday,Steak,Main Course,6,7.28,43.68,New,Sunny,Discount Day
2025-02-18,Tuesday,Pizza,Main Course,1,17.83,17.83,New,Cloudy,None
2024-08-14,Wednesday,Sushi,Main Course,3,8.22,24.66,Occasional,Rainy,None
2024-05-23,Thursday,Burger,Main Course,4,15.46,61.84,Occasional,Rainy,None
2024-09-06,Friday,Steak,Main Course,1,8.84,8.84,New,Rainy,None
2024-11-04,Monday,Salad,Appetizer,5,22.07,110.35,Occasional,Cloudy,None
2024-06-14,Friday,Ice Cream,Dessert,6,25.17,151.02,New,Stormy,Holiday
2024-08-06,Tuesday,Pasta,Main Course,9,5.75,51.75,New,Stormy,Holiday
2024-04-01,Monday,Salad,Appetizer,2,15.55,31.1,Occasional,Stormy,None
2024-12-15,Sunday,Coffee,Drink,8,23.17,185.36,Regular,Rainy,None
2025-02-02,Sunday,Burger,Main Course,5,14.35,71.75,Occasional,Sunny,Weekend Special
2025-03-17,Monday,Tacos,Main Course,2,15.9,31.8,Regular,Stormy,None
2024-12-08,Sunday,Coffee,Drink,5,12.25,61.25,New,Windy,None
2024-10-29,Tuesday,Steak,Main Course,2,17.25,34.5,Regular,Windy,Weekend Special
2024-04-27,Saturday,Pasta,Main Course,9,5.09,45.81,Regular,Sunny,None
2024-10-08,Tuesday,Burger,Main Course,6,25.45,152.7,New,Stormy,None
2024-08-27,Tuesday,Tacos,Main Course,2,23.27,46.54,New,Sunny,None
2024-10-05,Saturday,Pasta,Main Course,6,14.31,85.86,New,Cloudy,None
2024-12-26,Thursday,Coffee,Drink,1,13.11,13.11,Occasional,Rainy,Discount Day
2025-02-20,Thursday,Ice Cream,Dessert,5,10.88,54.4,Occasional,Cloudy,None
2025-01-01,Wednesday,Sushi,Main Course,8,29.88,239.04,Regular,Cold,Holiday
2024-09-10,Tuesday,Salad,Appetizer,10,14.1,141.0,New,Sunny,None
2024-10-23,Wednesday,Steak,Main Course,3,25.43,76.29,Regular,Cloudy,None
2024-05-29,Wednesday,Pasta,Main Course,8,16.13,129.04,New,Windy,None
2024-12-22,Sunday,Burger,Main Course,4,7.06,28.24,Regular,Windy,None
2024-04-12,Friday,Salad,Appetizer,1,11.37,11.37,Occasional,Windy,Festival
2024-12-20,Friday,Coffee,Drink,1,22.67,22.67,New,Sunny,Festival
2024-08-10,Saturday,Tacos,Main Course,2,24.98,49.96,Occasional,Cold,Festival
2024-10-21,Monday,Pasta,Main Course,3,20.23,60.69,Occasional,Cold,Discount Day
2024-05-15,Wednesday,Steak,Main Course,5,21.52,107.6,Regular,Rainy,None
2024-12-01,Sunday,Steak,Main Course,10,15.17,151.7,Regular,Stormy,None
2024-11-06,Wednesday,Pizza,Main Course,2,22.02,44.04,New,Windy,Holiday
2025-02-25,Tuesday,Salad,Appetizer,1,22.72,22.72,New,Stormy,None
2025-03-12,Wednesday,Pasta,Main Course,8,26.85,214.8,Regular,Cloudy,None
2024-07-13,Saturday,Tacos,Main Course,1,18.74,18.74,Occasional,Cold,Discount Day
2024-05-18,Saturday,Tea,Drink,8,27.79,222.32,Regular,Sunny,Festival
2025-03-01,Saturday,Pasta,Main Course,3,7.91,23.73,Regular,Stormy,Holiday
2024-11-06,Wednesday,Tea,Drink,7,6.52,45.64,Occasional,Rainy,None
2025-02-18,Tuesday,Tacos,Main Course,2,8.25,16.5,New,Windy,Festival
2025-03-22,Saturday,Tea,Drink,10,23.04,230.4,Regular,Stormy,None
2024-09-05,Thursday,Pizza,Main Course,2,23.69,47.38,New,Windy,None
2024-07-17,Wednesday,Ice Cream,Dessert,10,27.1,271.0,Occasional,Rainy,None
2024-05-09,Thursday,Steak,Main Course,7,28.38,198.66,Occasional,Rainy,None
2024-07-02,Tuesday,Ice Cream,Dessert,9,27.05,243.45,New,Rainy,None
2024-12-03,Tuesday,Coffee,Drink,10,17.8,178.0,New,Sunny,None
2024-09-22,Sunday,Sushi,Main Course,4,29.23,116.92,Regular,Cloudy,None
2024-09-22,Sunday,Tea,Drink,1,21.13,21.13,Regular,Stormy,None
2024-06-22,Saturday,Tea,Drink,10,29.51,295.1,Occasional,Cloudy,None
2024-10-07,Monday,Sushi,Main Course,5,12.82,64.1,New,Cloudy,None
2024-12-09,Monday,Sushi,Main Course,5,7.76,38.8,Occasional,Stormy,None
2025-01-06,Monday,Pasta,Main Course,7,8.39,58.73,New,Cold,None
2025-03-08,Saturday,Salad,Appetizer,5,24.21,121.05,Occasional,Windy,None
2024-12-09,Monday,Tacos,Main Course,1,28.42,28.42,New,Rainy,None
2024-06-09,Sunday,Coffee,Drink,4,28.02,112.08,New,Cloudy,None
2024-05-13,Monday,Tea,Drink,1,16.55,16.55,New,Windy,Discount Day
2024-12-25,Wednesday,Steak,Main Course,9,26.38,237.42,Regular,Rainy,Weekend Special
2024-12-11,Wednesday,Ice Cream,Dessert,6,15.42,92.52,Occasional,Windy,None
2024-07-10,Wednesday,Ice Cream,Dessert,9,12.74,114.66,Occasional,Cold,None
2024-10-15,Tuesday,Ice Cream,Dessert,4,6.42,25.68,Regular,Cloudy,None
2024-12-16,Monday,Ice Cream,Dessert,8,28.93,231.44,Regular,Cloudy,None
2024-07-13,Saturday,Salad,Appetizer,6,21.44,128.64,New,Sunny,None
2024-04-17,Wednesday,Coffee,Drink,4,14.7,58.8,Regular,Rainy,None
2024-11-22,Friday,Coffee,Drink,6,12.06,72.36,Regular,Rainy,None
2024-08-23,Friday,Tea,Drink,10,13.5,135.0,Occasional,Cold,None
2024-06-28,Friday,Burger,Main Course,3,10.61,31.83,New,Rainy,Weekend Special
2025-02-07,Friday,Tacos,Main Course,6,9.89,59.34,Regular,Cold,None
2024-08-30,Friday,Steak,Main Course,2,12.12,24.24,Regular,Cold,None
2024-12-15,Sunday,Burger,Main Course,4,8.49,33.96,Regular,Cold,None
2024-07-22,Monday,Pizza,Main Course,5,15.6,78.0,New,Sunny,None
2024-07-13,Saturday,Steak,Main Course,6,14.2,85.2,New,Sunny,Weekend Special
2024-05-15,Wednesday,Pasta,Main Course,1,6.02,6.02,Regular,Cold,None
2024-09-13,Friday,Tacos,Main Course,5,11.64,58.2,Occasional,Cold,None
2024-05-12,Sunday,Ice Cream,Dessert,7,7.78,54.46,Regular,Windy,None
2024-07-18,Thursday,Tea,Drink,2,28.91,57.82,Regular,Cloudy,Holiday
2024-12-28,Saturday,Burger,Main Course,7,13.12,91.84,Regular,Stormy,None
2024-11-11,Monday,Pasta,Main Course,3,26.73,80.19,Occasional,Windy,None
2024-04-21,Sunday,Burger,Main Course,6,14.66,87.96,Regular,Windy,None
2024-04-28,Sunday,Salad,Appetizer,1,28.42,28.42,Regular,Cold,Festival
2024-12-15,Sunday,Steak,Main Course,10,13.32,133.2,Regular,Stormy,None
2024-10-18,Friday,Steak,Main Course,7,5.17,36.19,Regular,Windy,None
2024-11-27,Wednesday,Sushi,Main Course,4,10.8,43.2,Regular,Stormy,Festival
2024-04-04,Thursday,Salad,Appetizer,10,23.08,230.8,Regular,Cloudy,Festival
2024-09-22,Sunday,Burger,Main Course,1,17.99,17.99,New,Rainy,None
2024-06-11,Tuesday,Tacos,Main Course,3,28.7,86.1,Regular,Windy,None
